library,nid,catalog_name,provider,provider_sha256,ghidra_status,function_entry,function_name,body_sha256,instruction_count,include_for_prefer_lle,recommendation,reason,current_gen5_registration_count,current_prefer_lle,current_export_names,current_sources
libSceAmpr,0RdLmAh7WVo,sceAmprMeasureCommandSizePushMarker,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00004350,0RdLmAh7WVo#C#A,d40f5b8af7f25c814c6deed9a3d48394ae0f32f0dab1a13026284285a0aad685,20,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,3OfeY4pzDV0,sceAmprMeasureCommandSizePushMarkerWithColor,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,000042e0,3OfeY4pzDV0#C#A,0e80146b7529c60d75d1179d4626f64840af2cc3d35724b9838edc6207d8fa9b,31,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,qesF88X4DRg,sceAmprMeasureCommandSizeReadFileGather,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,000040e0,qesF88X4DRg#C#A,066bd1b8bd8cadeae78de0c1e6b1798b6c4e6e18c561bb6b4273534c161dc37e,16,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,DXmgc5op8Yw,sceAmprMeasureCommandSizeReadFileGatherScatter,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00004130,DXmgc5op8Yw#C#A,9509dabcc9757540c9f4fa673d08009102fcfa1e0fa93637d1675676d86ce3ca,16,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,7nXGDGMXSqo,sceAmprMeasureCommandSizeReadFileScatter,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00004110,7nXGDGMXSqo#C#A,a3b098963073398cda7e4a534757693c48cceda38f1934c98b6017bc7dbe1162,8,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,rddQYXM0CjM,sceAmprMeasureCommandSizeResetGatherScatterState,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00004160,rddQYXM0CjM#C#A,e36623525b7c35b277173e56616b2d865cf6515aa2be1d12d6814ef725cecffb,2,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,VGkEj4d6-Kg,sceAmprMeasureCommandSizeSetMarker,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,000042a0,VGkEj4d6-Kg#C#A,9b53cb67f176373a80686ac8ec8384daf187fcd0f8b60016945db0c88883e1b8,20,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,tmfr97+ED5I,sceAmprMeasureCommandSizeSetMarkerWithColor,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00004230,tmfr97+ED5I#C#A,fa9332d2d308e1e1b41b4764a7a7a3101b162776c2746544486cee86500ce421,31,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,0BMj1hgG+kE,sceAmprMeasureCommandSizeWaitOnAddress_04_00,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00003c70,0BMj1hgG+kE#C#A,cb481af117918b2394118e8019e2629d719081a7b0565dd55b2f152430e43710,21,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,ClnsFLLLcss,sceAmprMeasureCommandSizeWaitOnCounter_04_00,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00003cf0,ClnsFLLLcss#C#A,40041f99eeed44f6f376e2ef6f61f6e312b54e30545b4d01c91072de5fbd0e26,58,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,2Hw8gjMdwSY,sceAmprMeasureCommandSizeWriteAddressFromCounterPair_04_00,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00003ef0,2Hw8gjMdwSY#C#A,ba6e194bc4ccab4eb525bc2f2ca5e45fc66e1b06cfcf93c6b5b959cb2f9f8d79,18,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,JYd9g9L+TmE,sceAmprMeasureCommandSizeWriteAddressFromCounter_04_00,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00003e90,JYd9g9L+TmE#C#A,d525ef157880ab2af6c7a6ca7e7277accd8eb3df9310379ec9c8a89e0fd8c469,18,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,gAtc79UTt5E,sceAmprMeasureCommandSizeWriteAddressFromTimeCounter_04_00,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00003e50,gAtc79UTt5E#C#A,58fe4ced08139bc26b1ef24986e1b2048bbd641c08d33fa207450f00fe6a0a4d,10,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,4fgtGfXDrFc,sceAmprMeasureCommandSizeWriteAddress_04_00,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00003dd0,4fgtGfXDrFc#C#A,9d327db687bc72f8acc64a5daaa9f995d33bb0995f62b3c7c0b67dfabc41d683,23,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAmpr,I-Qm+MEso5c,sceAmprMeasureCommandSizeWriteCounter_04_00,libSceAmpr.sprx,129a972cdb762d1b362ad136cdb802f5cac7d3a5f48ecb8b7e5d695c70af4047,defined_body,00003f50,I-Qm+MEso5c#C#A,a45a24489682348f4ac826a1b05a38629462f6a06d124a80e33627728f57a051,44,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,PR5k1penBLM,_ZN3sce4Json11Initializer9terminateEv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,00000950,PR5k1penBLM#C#A,4bda51c5b3097a2a6bec3fe763c0fd10d75bd96d0442c2ed39c7f3581dbb186d,253,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,zQtLRTqceMY,_ZN3sce4Json5Array9push_backERKNS0_5ValueE,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000c240,zQtLRTqceMY#C#A,6ec2f0a155c5f9038d9160706e64b6534f6342ac762134408346c67ed4853428,120,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,nM5XqdeXFPw,_ZN3sce4Json5Value10referArrayEv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,00004420,nM5XqdeXFPw#C#A,eab7c21cf9b7afd6a285fd0989e3da78c6a6e27ecc9fd1252a322edb8b27f165,6,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,-NxEk7XLkDY,_ZN3sce4Json5Value11referObjectEv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,00004430,-NxEk7XLkDY#C#A,7439af5116049a3588e578c5af1efb61283cce1b6a5c17d1fafa4e93f7629872,6,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,R7FDWtcN6f8,_ZN3sce4Json5Value9serializeERNS0_6StringE,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,000038d0,R7FDWtcN6f8#C#A,49a7eeb10ff3c27fa7810f262928a0668cd51e51c708da36ce950230b9a90f1c,41,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,3xUXnmUkXfo,_ZN3sce4Json5ValueC1ERKNS0_6ObjectE,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,00001eb0,JXlrCLLCLmc#C#A,00383cf81170f625a97d21e96c746a4ece2269ef4818d8f1a24cc3989dedfbb8,25,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,oH8aBmLU+fc,_ZN3sce4Json6Object5clearEv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000d6d0,oH8aBmLU+fc#C#A,b5ff8cc8c367cdd77a70987e62b46a3a4235ff0ff4eba595502976913035014a,4,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,a+W7HHlwpBs,_ZN3sce4Json6ObjectC1ERKS1_,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000d320,a+W7HHlwpBs#C#A,f8e68281f3cfcf4a15415de0497614ec7dc21bc45c1f6165fe08e53bf41245bf,62,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,OJPTonqdg0I,_ZN3sce4Json6ObjectC1Ev,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000d220,SkKczWHdklc#C#A,f2b3a8c0b45bb4031f5140261c2a256969b3860fb7d000b0e669de25664412d5,65,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,5JmzZt8twAo,_ZN3sce4Json6ObjectD1Ev,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000d520,1siRBursJjw#C#A,ed305db4cdff8e4c9c824a68c4a5af90d48949a922839922aee666a0097933dd,26,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,urOpESTBZmo,_ZN3sce4Json6ObjectaSERKS1_,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000e400,urOpESTBZmo#C#A,7de0779103df11cf8fa177561f1d29f2d2c4dc2fbc1d2365a1ae2aaaeb4a9716,26,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,ERuf9y0DY84,_ZN3sce4Json6ObjectixERKNS0_6StringE,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000e450,ERuf9y0DY84#C#A,709e43e2ff69923b39238b7b82aaceb599c69d45ebc8a0ad04c017d087ba2d10,152,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,cn9svYGWKDQ,_ZN3sce4Json6StringaSERKS1_,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000af70,cn9svYGWKDQ#C#A,48a27181a06ce10be1bd004832e746829a71642ec03d5b806af9c42cee329e8b,47,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,bAM9Qwofus0,_ZNK3sce4Json5Array4backEv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000c180,bAM9Qwofus0#C#A,c5679ce55c9857ebb6a0698eeb1c6f84869038c4f87c2609eca95e6b0cf63554,10,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,rQGJeNjOuUk,_ZNK3sce4Json5Array4sizeEv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000c1c0,rQGJeNjOuUk#C#A,3fcf24be2c6df57f5ba1a79ab708cb12ade8ed1ecaf99c87f44f60e9c1e845c1,7,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,IlsmvBtMkak,_ZNK3sce4Json5Value9getObjectEv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,000048f0,IlsmvBtMkak#C#A,cdd0a2cda43be968d15243369d03c42b6543f42a9daab08083ad79b635801355,97,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceJson2,EUH+EmT-v9E,_ZNK3sce4Json6String6lengthEv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,defined_body,0000ad30,EUH+EmT-v9E#C#A,45ba83ea9e98011bf57fd74f25a015b8a80dedaa5ee3ca4271779e2836d0d1cf,7,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpManager,KfGZg2y73oM,sceNpCheckNpReachability,libSceNpManager.sprx,2c192ec03cf2b3a8acc24c2aefd98ef8232c2bdbdf2f678deb980397ed48cb72,defined_body,00018660,KfGZg2y73oM#N#A,8afe73dc6cc7079c61987d5a66599d02fc79e7cf2bb4b6c4795584460cc2834d,90,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpManager,O80NrhUOPGY,sceNpCheckPremium,libSceNpManager.sprx,2c192ec03cf2b3a8acc24c2aefd98ef8232c2bdbdf2f678deb980397ed48cb72,defined_body,00018ba0,O80NrhUOPGY#N#A,217f9fe0e9fa1f52673c12a2cf8f7ba43c98754610ead1b8f57beec0b9549dcc,168,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpManager,+4DegjBqV1g,sceNpGetAccountAge,libSceNpManager.sprx,2c192ec03cf2b3a8acc24c2aefd98ef8232c2bdbdf2f678deb980397ed48cb72,defined_body,00017c40,+4DegjBqV1g#N#A,731211a6a77109c4fdbf1dfb7b01bda9314bcfee4fc15a0681e1f6318c03d1eb,95,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpManager,P6piso307SE,sceNpNotifyPremiumFeature,libSceNpManager.sprx,2c192ec03cf2b3a8acc24c2aefd98ef8232c2bdbdf2f678deb980397ed48cb72,defined_body,00016bc0,P6piso307SE#N#A,131d8d977e07f1fd065229ff04fbb3c1732a4d783ad81cdacc56cbaef41c56ed,82,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpManager,hw5KNqAAels,sceNpRegisterNpReachabilityStateCallback,libSceNpManager.sprx,2c192ec03cf2b3a8acc24c2aefd98ef8232c2bdbdf2f678deb980397ed48cb72,defined_body,000163a0,hw5KNqAAels#N#A,dfffbf0071526228482de09272cf980072aaa9973c086f36f2dc899080c29a4d,54,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,zpiPsH7dbFQ,sceNpWebApi2AbortRequest,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_internal_thunk,00004ec0,zpiPsH7dbFQ#Q#A,81da6bb5ac6bc5ecc3c850681013a05a21d0fd1b049169987d1da3fd0595fad8,1,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,egOOvrnF6mI,sceNpWebApi2AddHttpRequestHeader,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,00004e60,egOOvrnF6mI#Q#A,6dd61f492560151349e3d2c9be57ae515bf8949a5719510e140db11d354a7353,6,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,3EI-OSJ65Xc,sceNpWebApi2CreateRequest,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,00004be0,3EI-OSJ65Xc#Q#A,00ba560e34b6df9e3fad4b5f276534cd082c0b50bd0fc15d9c3ba0d35345abf6,27,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,vvzWO-DvG1s,sceNpWebApi2DeleteRequest,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_internal_thunk,00004d60,vvzWO-DvG1s#Q#A,f3e35289cbcb5eaec8ccc5388a9d1ec1b4b421be149f4c3a544d0f6a2637c217,1,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,9X9+cneTGUU,sceNpWebApi2DeleteUserContext,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_internal_thunk,00004b90,9X9+cneTGUU#Q#A,bfb15910920ad95e87472fa7569cfe92e624689494dfc8ca8603b16391b6361b,1,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,hksbskNToEA,sceNpWebApi2GetHttpResponseHeaderValue,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,00004ea0,hksbskNToEA#Q#A,42e801e1eb8bcf6f573eb330ecaf78d22b64e0e1a1938ac80c60ebee6b496281,10,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,HwP3aM+c85c,sceNpWebApi2GetHttpResponseHeaderValueLength,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,00004e80,HwP3aM+c85c#Q#A,9816c1e9535d0ea9bccdd12a195a56c7ddc6a261db0c054eef2cce25dd219219,10,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,MsaFhR+lPE4,sceNpWebApi2PushEventCreateFilter,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,00007f80,MsaFhR+lPE4#Q#A,046987c63670b6e3698a46c834fd620505f6d8f4dea774e088ecacbd4277eeec,49,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,NNVf18SlbT8,sceNpWebApi2PushEventCreatePushContext,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,000080d0,NNVf18SlbT8#Q#A,a319aace75b18634e77b80dbfb3066fe9995ac01cd42bb0644a6d928ad59b8d6,43,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,KJdPcOGmK58,sceNpWebApi2PushEventDeleteFilter,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_internal_thunk,00008000,KJdPcOGmK58#Q#A,bd98cc1d9f94785bfd065c041a2bb6e3b62f6d005aef163d68872fb13534a35d,1,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,fIATVMo4Y1w,sceNpWebApi2PushEventDeleteHandle,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_internal_thunk,00007f70,fIATVMo4Y1w#Q#A,73e800c72f57858b78b33e81688bfcb2650fb77d11796672b2ce6af8a8a94d48,1,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,QafxeZM3WK4,sceNpWebApi2PushEventDeletePushContext,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,000080e0,QafxeZM3WK4#Q#A,9a5be60235a3bc8d9336be8eee4ea9badd12838d5c25e6a9e174f588459798dc,48,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,fY3QqeNkF8k,sceNpWebApi2PushEventRegisterCallback,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,00008010,fY3QqeNkF8k#Q#A,ae0f483691f0381ceb817127cd3223e1cd348775543491b3606d484711076049,69,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,AAj9X+4aGYA,sceNpWebApi2PushEventStartPushContextCallback,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,000080f0,AAj9X+4aGYA#Q#A,aed87c9910921053fef8009fed172b9ab3efb39325e28b34c946dae616f6e74f,43,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,hOnIlcGrO6g,sceNpWebApi2PushEventUnregisterCallback,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_internal_thunk,00008020,hOnIlcGrO6g#Q#A,f2020c964c5f5aa5814166170a03f6a731d542d45097b7a25c49573c0365bd65,1,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,OOY9+ObfKec,sceNpWebApi2ReadData,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,00004e20,OOY9+ObfKec#Q#A,a67ac386f352d2de28c8338c8e2076ac2b534d5f1ea7fc1705a61b9257f53607,137,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpWebApi2,lQOCF84lvzw,sceNpWebApi2SendRequest,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,defined_body,00004d70,lQOCF84lvzw#Q#A,2d8b2b3eac955c0813274150a152b128ea972d3382b94a9df3808835e4757a2f,22,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,oV9GAdJ23Gw,sceVoiceConnectIPortToOPort,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,000196e0,oV9GAdJ23Gw#L#A,ab9f7b1a4cf9f2f21d0c4ac247c7456ff53fd8b2375947a443b184deba4911ad,51,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,nXpje5yNpaE,sceVoiceCreatePort,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00019560,nXpje5yNpaE#L#A,b219fc0748a3a8d0bf712a7ce30271fd3c289b574e242974d7a94d6f7203c197,55,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,b7kJI+nx2hg,sceVoiceDeletePort,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00019840,b7kJI+nx2hg#L#A,d37c491001410b38809058addfb56e0df487181e72cde5b178d76d959b30f09b,45,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,ajVj3QG2um4,sceVoiceDisconnectIPortFromOPort,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00019790,ajVj3QG2um4#L#A,cf4b635c967d3658d12a28f7eb547477e5b009e542be9b759cbd4ef4d2c5b0bb,51,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,Oo0S5PH7FIQ,sceVoiceEnd,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00017b40,Oo0S5PH7FIQ#L#A,707da8449763290258462186bfa24438a89de439833153e3fbb5730a8adf9f0a,42,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,cJLufzou6bc,sceVoiceGetBitRate,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00018890,cJLufzou6bc#L#A,e43f47255c805cbc85f25543c72ac0a12488eef8184b22ca96c113f4cac2ae44,56,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,elcxZTEfHZM,sceVoiceGetPortAttr,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00018a10,elcxZTEfHZM#L#A,b7ac0ef3646b82f31c20ed99ce5de5861b167a007ab25a6182a9aea012cddbde,99,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
